"","gene","model","correlation","pval","r2","lambda","fdr","Measure","Organ"
"1216","CPVL","free.lambda",-0.0436299334017464,0.325591646030767,0.823606482762095,0,0.692131472867292,"FoldChange","Kidney"
"3914","PAH","no.lambda",0.562271904652239,0.323844436329228,0.316149694135788,0,0.692131472867292,"FoldChange","Kidney"
"4214","PARP9","no.lambda",-0.535994505452045,0.351804323152858,0.287290107930399,0,0.724930120436191,"FoldChange","Kidney"
"3014","LAMC2","free.lambda",0.199669512906097,0.400870448345119,0.911128042556136,0,0.783997005092334,"FoldChange","Kidney"
"5314","SLC2A9","fix.lambda",-0.486733564622211,0.405694491130441,0.582878088346356,0.975568722839454,0.783997005092334,"FoldChange","Kidney"
"5614","SLC5A10","no.lambda",0.478337942075643,0.415057237990059,0.22880719043003,0,0.783997005092334,"FoldChange","Kidney"
"3104","ASB15","fix.lambda",-0.414485309504854,0.487787187779854,0.367901733032145,0.803183686178711,0.872882336027107,"FoldChange","Kidney"
"3514","NR1I2","free.lambda",-0.232451326922121,0.47902871726023,0.667667141509896,0,0.872882336027107,"FoldChange","Kidney"
"2714","IFIT3","no.lambda",-0.402254123215949,0.502002561296034,0.161808376228029,0,0.875286517131547,"FoldChange","Kidney"
"1105","ABCA1","no.lambda",0.38985017301224,0.516504181179769,0.151983159436278,0,0.878057108005608,"FoldChange","Kidney"
"1914","FBLN1","no.lambda",-0.342765337079343,0.572280658542239,0.117488080448032,0,0.949148409289568,"FoldChange","Kidney"
"3214","MFSD2A","fix.lambda",0.314868715627187,0.605823291696907,0.143427310009118,0.620215903209159,0.954859210035332,"FoldChange","Kidney"
"3714","NTNG2","no.lambda",0.325092051959527,0.593490971647404,0.105684841739065,0,0.954859210035332,"FoldChange","Kidney"
"4514","PNPLA1","no.lambda",-0.293375763067115,0.631892124288087,0.0860693418908557,0,0.954859210035332,"FoldChange","Kidney"
"5414","SLC37A1","no.lambda",-0.293451340897415,0.631800146906021,0.0861136853669023,0,0.954859210035332,"FoldChange","Kidney"
"1814","FAM151B","no.lambda",-0.169395907185484,0.78535441643382,0.0286949728097277,0,0.970983642136359,"FoldChange","Kidney"
"2314","GLYAT","no.lambda",-0.214758163208031,0.728678077713449,0.0461210695208659,0,0.970983642136359,"FoldChange","Kidney"
"3314","NES","no.lambda",0.218644835330731,0.72384701834568,0.0478055609044903,0,0.970983642136359,"FoldChange","Kidney"
"3814","P4HA1","no.lambda",0.179804025577859,0.772306008421203,0.0323294873473213,0,0.970983642136359,"FoldChange","Kidney"
"4314","PDPN","no.lambda",0.242084006718704,0.69480672641494,0.0586046691882006,0,0.970983642136359,"FoldChange","Kidney"
"4714","PPP1R1B","no.lambda",0.179487420597573,0.772702565811794,0.0322157334502643,0,0.970983642136359,"FoldChange","Kidney"
"5514","SLC4A11","no.lambda",0.249880368885468,0.685185124181182,0.0624401999487487,0,0.970983642136359,"FoldChange","Kidney"
"5814","SLC7A13","free.lambda",-0.341781166716682,0.669845995164416,0.998229504141565,0,0.970983642136359,"FoldChange","Kidney"
"6113","SPATA25","free.lambda",-0.258763571895204,0.703299100746527,0.984727869172631,0,0.970983642136359,"FoldChange","Kidney"
"6610","TESMIN","no.lambda",-0.170244501525395,0.784289641397421,0.0289831910568388,0,0.970983642136359,"FoldChange","Kidney"
"850","BICDL2","free.lambda",-0.129181588547373,0.923959109004968,0.799214715139736,0,0.975793440074306,"FoldChange","Kidney"
"1016","CAPSL","free.lambda",0.572845025276142,0.944294187836276,0.979564933898277,0,0.975793440074306,"FoldChange","Kidney"
"1714","F12","no.lambda",-0.100956712548943,0.871676610777559,0.010192258002849,0,0.975793440074306,"FoldChange","Kidney"
"2214","FOLR1","free.lambda",0.138366606708143,0.887847904670267,0.587624679392708,0,0.975793440074306,"FoldChange","Kidney"
"2414","GPX2","no.lambda",-0.070946676171334,0.909743729680021,0.00503343019433555,0,0.975793440074306,"FoldChange","Kidney"
"2814","KANK3","free.lambda",-0.0030640211956247,0.94923848339913,0.55711375805562,1,0.975793440074306,"FoldChange","Kidney"
"2914","LAMB4","free.lambda",-0.328058115856843,0.975793440074306,0.87952563907763,0,0.975793440074306,"FoldChange","Kidney"
"3114","MCM10","free.lambda",-0.111391025347505,0.900466130031674,0.55422293153753,1,0.975793440074306,"FoldChange","Kidney"
"4014","PARP14","no.lambda",0.127841399638991,0.837671743348962,0.0163434238221534,0,0.975793440074306,"FoldChange","Kidney"
"4614","PPP1R1A","free.lambda",0.258566372294882,0.806739706505239,0.989518341962274,0,0.975793440074306,"FoldChange","Kidney"
"5014","SLC16A9","no.lambda",0.0233707827383511,0.970246101617983,0.000546193582772747,0,0.975793440074306,"FoldChange","Kidney"
"5714","SLC7A10","no.lambda",0.0418154444745881,0.946774442482865,0.00174853137815489,0,0.975793440074306,"FoldChange","Kidney"
"6312","TAGLN","free.lambda",0.0256517285508576,0.967405328004872,0.499527892620205,1,0.975793440074306,"FoldChange","Kidney"
"1317","CRTAC1","free.lambda",0.346076045345043,3.0286735620459e-19,0.994938653634959,1,2.05949802219121e-17,"RPKM","Kidney"
"5315","SLC2A9","free.lambda",-0.804334979120884,7.02849922176501e-19,0.996890421331813,1,2.3896897354001e-17,"RPKM","Kidney"
"5715","SLC7A10","free.lambda",-0.189197509239832,6.48346262336759e-18,0.988207731492424,1,1.46958486129665e-16,"RPKM","Kidney"
"1117","CCDC42","free.lambda",-0.22163793914456,8.23279296786268e-16,0.993809091409515,1,1.39957480453666e-14,"RPKM","Kidney"
"2915","LAMB4","free.lambda",-0.106978856504411,5.50321058699408e-15,0.998940350350684,1,7.48436639831195e-14,"RPKM","Kidney"
"4115","PARP15","free.lambda",-0.99594077540674,1.67070675063063e-09,0.999997121386317,0,1.89346765071472e-08,"RPKM","Kidney"
"3115","MCM10","no.lambda",0.999996407243933,8.17476414373871e-09,0.999992814500654,0,7.9411994539176e-08,"RPKM","Kidney"
"4915","RIPPLY1","free.lambda",0.928573811820173,1.68852892556603e-08,0.999985206007711,0,1.43524958673113e-07,"RPKM","Kidney"
"4715","PPP1R1B","free.lambda",0.510389074456883,2.52794530839326e-08,0.999984715190822,0,1.71900280970742e-07,"RPKM","Kidney"
"5914","SLCO1A2","free.lambda",-0.17852223796981,2.33715913764934e-08,0.999980876453996,1,1.71900280970742e-07,"RPKM","Kidney"
"917","BTBD11","free.lambda",-0.856248650150312,3.46966505090525e-08,0.999969014700771,0,2.14488384965052e-07,"RPKM","Kidney"
"2115","FCER1G","free.lambda",-0.903644293855378,6.96353545615249e-08,0.999959782012109,0,3.94600342515308e-07,"RPKM","Kidney"
"1106","ABCA1","free.lambda",0.953988602625211,1.16570290370943e-07,0.999963410540212,0,6.09752288094165e-07,"RPKM","Kidney"
"4515","PNPLA1","free.lambda",-0.41136337445423,1.31893068597458e-07,0.999952809925865,0,6.40623476044794e-07,"RPKM","Kidney"
"1715","F12","free.lambda",0.026254937798274,2.07472235499774e-07,0.99997701240247,0,9.4054080093231e-07,"RPKM","Kidney"
"2415","GPX2","free.lambda",0.420574854660533,2.60269111997368e-07,0.999906022649037,0,1.10614372598881e-06,"RPKM","Kidney"
"4215","PARP9","free.lambda",0.751660789824143,6.01178435750406e-07,0.999825538654672,0,2.40471374300162e-06,"RPKM","Kidney"
"1417","DNTT","fix.lambda",0.999924463566957,7.88067888286011e-07,0.999801505317015,0.999933893038648,2.97714535574715e-06,"RPKM","Kidney"
"1516","ENPP7","free.lambda",0.0995822883768618,1.77978481297687e-05,0.999819784957972,0,6.36975617275934e-05,"RPKM","Kidney"
"5515","SLC4A11","free.lambda",0.684293976753649,2.46206346283303e-05,0.999879068331675,0,8.37101577363229e-05,"RPKM","Kidney"
"1915","FBLN1","free.lambda",-0.458854513671799,8.05006877797639e-05,0.999905980642134,0,0.000260668893763045,"RPKM","Kidney"
"6811","TNFRSF17","fix.lambda",0.986632014992362,0.0018516547138756,0.9663405479065,0.458047638926172,0.00572329638834275,"RPKM","Kidney"
"5115","SLC22A16","free.lambda",0.994785223747989,0.00395639348954353,0.999232257095886,0,0.0116971633603896,"RPKM","Kidney"
"5104","ATF7IP2","no.lambda",0.961991758355109,0.00884420729855554,0.92542814284063,0,0.0250585873459074,"RPKM","Kidney"
"4015","PARP14","fix.lambda",0.916032846503178,0.0288370643319393,0.809476341116951,0.820486752872647,0.0784368149828749,"RPKM","Kidney"
"4815","RBP4","no.lambda",0.908604591023056,0.0327095982435304,0.825562300579179,0,0.0855481800215411,"RPKM","Kidney"
"1815","FAM151B","no.lambda",0.867448547663315,0.056765122383321,0.752466982496993,0,0.142964011928364,"RPKM","Kidney"
"4415","PER1","no.lambda",0.80508387579158,0.100226312107936,0.648160047746837,0,0.243406757976416,"RPKM","Kidney"
"2105","AOC1","fix.lambda",0.725417746167541,0.16542166340508,0.400392904890237,0.761221733318062,0.387885279708463,"RPKM","Kidney"
"2515","HSDL2","no.lambda",-0.70624996491403,0.18246199112762,0.498789005647929,0,0.413580513222605,"RPKM","Kidney"
"6711","TEX26","free.lambda",-0.0472272532415589,0.190296649239055,0.998550089500265,1,0.41742490800825,"RPKM","Kidney"
"1615","ERP27","free.lambda",-0.371495045203801,0.217360535242804,0.964262973384761,0,0.447894436257899,"RPKM","Kidney"
"5215","SLC26A9","no.lambda",-0.672350253407268,0.213726705633339,0.452054865008121,0,0.447894436257899,"RPKM","Kidney"
"6013","SLCO4A1","fix.lambda",-0.648150604319756,0.236866105920191,0.34541251547177,0.667292531119304,0.473732211840382,"RPKM","Kidney"
"3215","MFSD2A","free.lambda",0.897294682308695,0.258638146406685,0.994274130342784,0,0.50249697016156,"RPKM","Kidney"
"1217","CPVL","free.lambda",-0.101145367598282,0.288506836174866,0.817350339010186,0,0.519271015512261,"RPKM","Kidney"
"3015","LAMC2","free.lambda",0.174594689802733,0.290180861609793,0.99639203595572,0,0.519271015512261,"RPKM","Kidney"
"6611","TESMIN","no.lambda",-0.604081342049952,0.280607741958345,0.364914266134871,0,0.519271015512261,"RPKM","Kidney"
"6313","TAGLN","no.lambda",0.52153495013664,0.367430294332446,0.271998701252903,0,0.640647692682213,"RPKM","Kidney"
"2015","FBXO40","fix.lambda",-0.502320102507921,0.38844593051492,0.757536533429209,0.999933893038648,0.644251787195477,"RPKM","Kidney"
"2215","FOLR1","free.lambda",-0.297871531300855,0.386869000464216,0.975565029912051,0,0.644251787195477,"RPKM","Kidney"
"7112","BCAS1","fix.lambda",-0.45246467277222,0.444213639753854,0.41393637833262,0.453757787634991,0.656663641375262,"RPKM","Kidney"
"3315","NES","no.lambda",0.486709630134199,0.405721112115735,0.23688626146756,0,0.656663641375262,"RPKM","Kidney"
"4315","PDPN","no.lambda",0.452471945152739,0.444205383723732,0.204730863120084,0,0.656663641375262,"RPKM","Kidney"
"5815","SLC7A13","no.lambda",0.461556535869263,0.433917187449814,0.213034438292388,0,0.656663641375262,"RPKM","Kidney"
"6213","SYT10","no.lambda",-0.452578975299273,0.444083856858324,0.204827733578802,0,0.656663641375262,"RPKM","Kidney"
"2815","KANK3","no.lambda",0.439949956917575,0.458473518689166,0.193555960989078,0,0.663323388741772,"RPKM","Kidney"
"2315","GLYAT","fix.lambda",0.421381169661732,0.479810693984462,0.484308017488395,0.958530573535624,0.679731816477987,"RPKM","Kidney"
"6910","BCAN","no.lambda",-0.394871585393243,0.51062341406742,0.155923569568287,0,0.680831218756559,"RPKM","Kidney"
"3615","NR4A3","no.lambda",-0.401392370913314,0.503007301894668,0.161115832012366,0,0.680831218756559,"RPKM","Kidney"
"5015","SLC16A9","fix.lambda",0.39728561222959,0.507801150264918,0.175470680009667,0.626189752716674,0.680831218756559,"RPKM","Kidney"
"4615","PPP1R1A","free.lambda",0.341226638856014,0.557862231627684,0.992747554614686,0,0.715747768880803,"RPKM","Kidney"
"6512","TEDC1","no.lambda",0.362174987955687,0.549154015511865,0.131170723214082,0,0.715747768880803,"RPKM","Kidney"
"6413","TAGLN3","no.lambda",-0.296238872179337,0.628408733974264,0.0877574644793376,0,0.791329516856481,"RPKM","Kidney"
"4105","ASPG","no.lambda",0.255427145146134,0.678351887401269,0.0652430269677321,0,0.798152783480527,"RPKM","Kidney"
"3415","NEURL1B","no.lambda",-0.243939621303133,0.692514915078693,0.0595065393646521,0,0.798152783480527,"RPKM","Kidney"
"3715","NTNG2","no.lambda",0.255734885491947,0.677973079354077,0.0654003298113743,0,0.798152783480527,"RPKM","Kidney"
"5615","SLC5A10","no.lambda",0.264704594345995,0.666945981478193,0.070068519595144,0,0.798152783480527,"RPKM","Kidney"
"6114","SPATA25","no.lambda",-0.248227841217868,0.687222895908131,0.0616170589777463,0,0.798152783480527,"RPKM","Kidney"
"8112","BICDL2","free.lambda",-0.127387764082306,0.741435854680407,0.693762040147362,0,0.840293968637794,"RPKM","Kidney"
"3105","ASB15","no.lambda",0.182644255339543,0.768749598837484,0.033358922933664,0,0.856966765917195,"RPKM","Kidney"
"2715","IFIT3","no.lambda",-0.0964362655093327,0.877404110303689,0.00929995442389675,0,0.944515325908808,"RPKM","Kidney"
"3815","P4HA1","no.lambda",-0.0979731900010724,0.875456509645546,0.00959874628619894,0,0.944515325908808,"RPKM","Kidney"
"5415","SLC37A1","no.lambda",0.0873251747422459,0.888955600855349,0.00762568709559308,0,0.944515325908808,"RPKM","Kidney"
"3915","PAH","no.lambda",-0.0677779671279848,0.913768545150653,0.00459385128223,0,0.95594247800376,"RPKM","Kidney"
"2615","HSPA8","no.lambda",-0.0436450405962133,0.944447065004794,0.00190488895523133,0,0.973066673035243,"RPKM","Kidney"
"1017","CAPSL","free.lambda",-0.658539634873239,0.979446822679943,0.903416996187393,0,0.994065431973674,"RPKM","Kidney"
"3515","NR1I2","fix.lambda",0.00410126660856854,0.994778097089886,0.61538022919375,0.999933893038648,0.994778097089886,"RPKM","Kidney"
"2116","AEN","free.lambda",0.998707374535149,6.28638003334483e-24,0.999967280959274,1,5.32456388824307e-21,"RPKM","Testis"
"455","NME8","free.lambda",-0.117504400219116,1.7267663533455e-23,0.993240849482513,1,7.31285550641818e-21,"RPKM","Testis"
"212","ESR2","free.lambda",-0.973699269065507,3.08603834761366e-21,0.999689185927261,1,8.71291493476256e-19,"RPKM","Testis"
"585","RCN2","free.lambda",-0.846249202170828,4.61202930367787e-20,0.997331162006675,1,9.76597205053789e-18,"RPKM","Testis"
"174","DCTN6","free.lambda",-0.770134863048752,1.49670721285928e-19,0.997868180748563,1,2.53542201858363e-17,"RPKM","Testis"
"7103","ABHD17B","free.lambda",-0.744641219765862,3.69607369489778e-19,0.997535020089351,1,5.2176240326307e-17,"RPKM","Testis"
"3216","AKT2","free.lambda",-0.645587285621342,5.41361646020737e-19,0.997569387738015,1,5.73166642724455e-17,"RPKM","Testis"
"693","SS18","free.lambda",0.802917316999336,5.31342335851515e-19,0.995124504348459,1,5.73166642724455e-17,"RPKM","Testis"
"6115","ASCC2","free.lambda",-0.841727856187932,6.1189204769832e-19,0.994983611374855,1,5.75858404889419e-17,"RPKM","Testis"
"806","WNT8A","free.lambda",-0.741033729135414,1.20481390686165e-18,0.99683871297475,1,9.42862938890208e-17,"RPKM","Testis"
"819","ZDHHC7","free.lambda",0.407825709141742,1.22449732323404e-18,0.994430848265455,1,9.42862938890208e-17,"RPKM","Testis"
"268","GGCT","free.lambda",0.693006525894454,1.85012373933435e-18,0.995106180328348,1,1.30587900601349e-16,"RPKM","Testis"
"227","FAM186B","free.lambda",0.622780436838345,2.16345671289072e-18,0.99657205242959,1,1.40957525832188e-16,"RPKM","Testis"
"803","VPS4B","free.lambda",-0.675519971242513,6.04244832049365e-18,0.994360112418626,1,3.65568123389866e-16,"RPKM","Testis"
"427","MVD","free.lambda",0.58386124939211,1.49669870017247e-17,0.994074815516501,1,8.45135866030719e-16,"RPKM","Testis"
"302","HOOK1","free.lambda",-0.299945366873665,1.82052352371995e-17,0.998556463299113,1,8.59847555222084e-16,"RPKM","Testis"
"528","PLCG1","free.lambda",0.360960289063265,1.82730295088519e-17,0.997345837480759,1,8.59847555222084e-16,"RPKM","Testis"
"719","TCF7","free.lambda",-0.226708045509304,1.68129827358813e-17,0.992420548947684,1,8.59847555222084e-16,"RPKM","Testis"
"164","CSNK1D","free.lambda",0.118286772631165,2.19297504722245e-17,0.998161206546932,1,9.77605192103903e-16,"RPKM","Testis"
"624","SDR42E1","free.lambda",0.102611800961544,2.68853592389534e-17,0.995445422360521,1,1.13859496376968e-15,"RPKM","Testis"
"190","DOCK1","free.lambda",0.317463139706411,4.30752360185682e-16,0.993136829018123,1,1.73736785274892e-14,"RPKM","Testis"
"283","GRP","free.lambda",-0.260969783830371,1.85804632526663e-15,0.997679464125385,1,7.15347835227654e-14,"RPKM","Testis"
"835","ZNF560","free.lambda",-0.155520175998463,2.8070845362727e-15,0.998791406841464,1,1.03373939227086e-13,"RPKM","Testis"
"788","UBIAD1","free.lambda",-0.728568633527992,3.17910967754493e-14,0.961780504674836,1,1.1219607903669e-12,"RPKM","Testis"
"1472","COL25A1","free.lambda",-0.187200770348637,1.62234325204418e-13,0.998244897043632,1,5.49649893792568e-12,"RPKM","Testis"
"6014","ASB5","free.lambda",0.999534325724952,2.3332032403423e-11,0.999999811456636,0,7.60085824834588e-10,"RPKM","Testis"
"486","PARP15","free.lambda",-0.991332656769207,3.60916531533665e-10,0.999998722437398,0,1.13220852670005e-08,"RPKM","Testis"
"437","NBR1","free.lambda",0.998901828768578,6.46007987594284e-10,0.999998321834518,0,1.95417416247271e-08,"RPKM","Testis"
"646","SLC16A9","free.lambda",0.999240447650212,8.52654347398073e-10,0.999998033193704,0,2.49033873188334e-08,"RPKM","Testis"
"469","NXN","free.lambda",-0.995836972936027,1.28147080876564e-09,0.999997046050821,0,3.61801925008165e-08,"RPKM","Testis"
"396","MELK","free.lambda",0.997455517911149,1.83588424802683e-09,0.999996998117918,0,5.01610954218945e-08,"RPKM","Testis"
"852","ABR","free.lambda",-0.975169672807966,3.72589259125482e-09,0.999993584932916,0,9.86197195247759e-08,"RPKM","Testis"
"269","GHITM","free.lambda",0.992253764294628,6.4630637320709e-09,0.999990948354194,0,1.65885302456487e-07,"RPKM","Testis"
"8113","BBX","free.lambda",0.969968444348497,8.74966228420822e-09,0.999990301262907,0,2.17969528080128e-07,"RPKM","Testis"
"373","LRRC1","free.lambda",-0.932794375747812,9.899990661241e-09,0.999985311291451,0,2.38763786383389e-07,"RPKM","Testis"
"663","SLC4A11","free.lambda",-0.952335295868781,1.01481656550201e-08,0.999985903718481,0,2.38763786383389e-07,"RPKM","Testis"
"439","NCDN","free.lambda",-0.950584080383823,1.44124289539251e-08,0.99998161528395,0,3.29927765512826e-07,"RPKM","Testis"
"2516","AGBL3","free.lambda",-0.954503597570792,1.55122924578845e-08,0.999985583724374,0,3.44242651799224e-07,"RPKM","Testis"
"830","ZNF263","free.lambda",0.987039703182869,1.58506061631284e-08,0.99998808863924,0,3.44242651799224e-07,"RPKM","Testis"
"1032","CCDC154","free.lambda",0.936531093004215,1.83689885866139e-08,0.999981380960094,0,3.88963333321549e-07,"RPKM","Testis"
"620","SCLY","free.lambda",0.687664821424419,2.08894481041054e-08,0.999977021422923,0,4.31545427906762e-07,"RPKM","Testis"
"158","CROT","free.lambda",-0.959952341835532,2.29285168551527e-08,0.999989579341143,0,4.51638459914287e-07,"RPKM","Testis"
"225","FAM151B","free.lambda",0.928470499780953,2.24362321818536e-08,0.99998378250012,0,4.51638459914287e-07,"RPKM","Testis"
"237","FBXO10","free.lambda",0.955598063634211,2.58240591452523e-08,0.99997523647227,0,4.97113138546107e-07,"RPKM","Testis"
"3217","IPO5","free.lambda",-0.959488596701734,3.5369177621838e-08,0.999977627193428,0,6.65726521015484e-07,"RPKM","Testis"
"2416","FBXW2","free.lambda",-0.90017384730649,3.71105498119369e-08,0.999965878670237,0,6.8331816718936e-07,"RPKM","Testis"
"192","DRC7","free.lambda",-0.838930147858523,4.80647382382722e-08,0.999960769698545,0,8.43475277742884e-07,"RPKM","Testis"
"630","SETDB2","free.lambda",0.952517759770985,4.96740327140491e-08,0.999973913495437,0,8.43475277742884e-07,"RPKM","Testis"
"809","XPNPEP1","free.lambda",-0.959593435944572,4.97919290285055e-08,0.999982412385368,0,8.43475277742884e-07,"RPKM","Testis"
